ID_cellule	Longitude	Latitude	January	February	March	April	May	June	July	August	September	October	November	December	Min	Max	Range	Mean
ID1425	9.01	37.71	14.48311244	13.57841525	13.40291463	14.07967698	16.11744512	19.66014804	22.90124686	24.45173179	23.50493573	21.14770751	18.33583455	16.11319669	12.52152527	25.62367869	13.10215343	18.14803047
ID1426	9.01	37.81	14.3462126	13.48316385	13.34865124	14.03177529	16.09298846	19.6544601	22.88977757	24.444195	23.47331076	21.0520531	18.18851942	15.9352715	12.43154379	25.58455846	13.15301467	18.07836491
ID1427	9.01	38.71	13.68318213	12.89978859	12.85728788	13.6312064	15.81220212	19.49912041	22.72128972	24.3122373	23.42935565	21.00908942	17.96270709	15.47341025	12.07099876	25.58490423	13.51390547	17.77423975
ID1428	9.01	38.81	13.68118613	12.88159753	12.85213301	13.63532166	15.82883676	19.49601365	22.69544725	24.30473153	23.46577752	21.05116625	18.01245862	15.49527461	12.0443224	25.63012386	13.58580145	17.78332871
ID1429	9.01	38.91	13.68443468	12.90115419	12.87637487	13.65982299	15.85676692	19.52356624	22.71757407	24.30675727	23.45199803	21.02329253	17.98851592	15.475253	12.05228511	25.6108609	13.55857579	17.78879256
ID1430	9.01	39.01	13.67115286	12.90837163	12.88755438	13.67176989	15.87472756	19.54587694	22.73412054	24.29988811	23.42895058	20.98394081	17.94799813	15.43709203	12.05362133	25.57957174	13.5259504	17.78262029
ID1431	9.01	39.11	13.64105524	12.89198703	12.87799716	13.66675963	15.87829784	19.5500063	22.72934958	24.28119701	23.40956932	20.95422178	17.91464726	15.3980577	12.03786622	25.5560991	13.51823289	17.76609549
ID1432	9.01	39.21	13.6042049	12.86580264	12.85862785	13.65366884	15.87572272	19.54937266	22.7215127	24.25945808	23.38787381	20.92431624	17.87951818	15.35643223	12.01516141	25.53217419	13.51701278	17.74470924
ID1433	9.01	41.11	12.91880245	12.16638007	12.20907993	13.12099814	15.39671874	19.12841031	22.34220641	23.83011658	22.62713549	20.10084621	17.16676735	14.72169576	11.42469022	24.92481308	13.50012286	17.14409645
ID1434	9.01	41.21	12.90189937	12.14718214	12.18873098	13.07111686	15.30667497	18.97475802	22.20722505	23.75454887	22.59044575	20.03784636	17.12823403	14.69421938	11.37853964	24.91517604	13.5366364	17.08357348
ID1435	9.01	41.31	12.85798278	12.13854915	12.18025334	13.00925078	15.12274675	18.6631315	21.92845582	23.58704939	22.50992456	19.90794403	17.02679255	14.62654283	11.37118581	24.93372298	13.56253717	16.96321862
ID1436	9.01	41.41	12.77236661	12.14427085	12.21683883	12.99556936	15.01078049	18.32858495	21.51656571	23.36232503	22.40475253	19.72867741	16.86946294	14.48307804	11.18338727	25.05216788	13.86878061	16.8194394
ID1437	9.01	41.51	12.89252848	12.23807195	12.25420739	13.03356316	15.22264952	18.78722456	21.94444147	23.55516727	22.50274808	19.90244959	16.97088572	14.58155155	11.46664288	24.91682984	13.45018696	16.9904574
ID1438	9.01	42.61	12.80486189	12.08310497	11.99302524	12.65476419	14.99742074	18.78940767	21.94612818	23.34241703	22.06969549	19.53805307	16.68249434	14.44722113	11.48401401	24.33815154	12.85413753	16.7790495
ID1439	9.01	42.71	12.81595863	12.10524455	11.99765151	12.60513197	14.93898233	18.74688277	21.90502356	23.3453752	22.09690962	19.56833529	16.69105335	14.44884272	11.53870368	24.33047617	12.79177249	16.77211596
ID1440	9.01	44.31	12.93465367	12.26780037	12.09797907	12.60787401	15.21309213	19.09098899	22.06113176	23.05137783	21.70558148	19.23807197	16.61965287	14.47192458	11.55973289	24.39999599	12.84026311	16.78001073
ID1441	9.01	44.41	12.89545481	12.23313018	12.08075784	12.60948393	15.18614891	19.06135534	22.03965784	23.07323535	21.72413961	19.23309895	16.60310369	14.45011418	11.5170211	24.36771834	12.85069724	16.76580672
ID1442	9.11	37.11	14.70162583	13.67704289	13.46566296	14.19552961	16.26838874	19.82505955	22.99523313	24.50068414	23.51380542	21.38433587	18.7989892	16.46329121	12.633536	25.64801732	13.01448132	18.31580405
ID1443	9.11	37.21	14.77375575	13.71651105	13.47934282	14.20436982	16.27355168	19.83526056	22.99985674	24.49984171	23.50355046	21.41093114	18.8763136	16.5452165	12.68039745	25.62804265	12.94764521	18.34320849
ID1444	9.11	37.31	14.76286521	13.72855506	13.47759056	14.17126273	16.23159971	19.80791367	23.01668358	24.53041158	23.57170407	21.39401318	18.77395048	16.49518829	12.69026303	25.66274655	12.97248353	18.33014484
ID1445	9.11	37.41	14.68179403	13.69217732	13.46002448	14.1516711	16.21331229	19.79939698	23.035909	24.54707285	23.60819563	21.34896763	18.64638991	16.38359397	12.65659894	25.70599814	13.0493992	18.29737543
ID1446	9.11	37.51	14.60465384	13.64898646	13.43913314	14.12913051	16.18228562	19.75630588	23.00285447	24.51886177	23.58171669	21.27598051	18.53848325	16.28903634	12.62609282	25.69535752	13.0692647	18.24728571
ID1447	9.11	37.61	14.5616913	13.62468878	13.42191297	14.10239702	16.14558657	19.70095222	22.94659572	24.48121944	23.53625351	21.20183653	18.43664359	16.22036191	12.59641158	25.66945156	13.07303998	18.19834496
ID1448	9.11	37.71	14.45958401	13.55902818	13.38196301	14.06206215	16.10851611	19.65674918	22.90156381	24.45749802	23.49879821	21.1247374	18.31055351	16.07901013	12.49653641	25.62815485	13.13161844	18.13333864
ID1449	9.11	37.81	14.31523064	13.45920356	13.32374768	14.01182476	16.07937697	19.64214255	22.88085178	24.44535347	23.46519148	21.02984678	18.15933445	15.89224421	12.38621336	25.59615724	13.20994388	18.05869569
ID1450	9.11	38.71	13.6688957	12.89012895	12.85524103	13.64898089	15.85909971	19.54411395	22.77546292	24.3493989	23.43604608	21.00813929	17.96529169	15.47246034	12.06916033	25.57773093	13.5085706	17.78943829
ID1451	9.11	38.81	13.69135824	12.88884502	12.84761576	13.64954219	15.87709118	19.57903705	22.80655444	24.37890923	23.48525361	21.06191531	18.01869981	15.50317458	12.06233549	25.63976406	13.57742856	17.81566637
ID1452	9.11	38.91	13.70580687	12.88482813	12.84214617	13.63736088	15.87174066	19.5700966	22.77680541	24.36951845	23.50419233	21.08776277	18.04458473	15.52269846	12.05849576	25.66497385	13.60647809	17.81812846
ID1453	9.11	39.01	13.67995525	12.89102223	12.85876931	13.65102867	15.88134538	19.57375844	22.76889925	24.34838783	23.47074128	21.03398291	17.99407786	15.47323121	12.05793228	25.62742205	13.56948976	17.80209997
ID1454	9.11	39.11	13.64349923	12.8811329	12.85955989	13.65345425	15.8875473	19.5765106	22.75757466	24.32416727	23.44098565	20.98652461	17.9463494	15.42062466	12.0452031	25.59386259	13.54865949	17.7814942
ID1455	9.11	39.21	13.60761057	12.85882901	12.84570134	13.64413467	15.88650882	19.5763004	22.75203967	24.30349514	23.41539754	20.94920629	17.90510074	15.37591016	12.02311832	25.56648604	13.54336773	17.76001953
ID1456	9.11	41.11	12.9447602	12.25022399	12.2754911	13.11514958	15.38669062	19.07371848	22.27172149	23.79069445	22.6411152	20.0706959	17.10208998	14.68262545	11.50778951	24.98433371	13.4765442	17.13374804
ID1457	9.11	41.21	12.87784509	12.13138018	12.19108724	13.06766219	15.28328734	18.94357376	22.21933736	23.79263318	22.53559757	19.99161957	17.08716962	14.68426208	11.34749429	24.99111138	13.64361709	17.06712127
ID1458	9.11	41.31	12.82791198	12.13255672	12.21380193	13.04770926	15.16611261	18.70257708	21.988005	23.69319866	22.51720112	19.9108032	17.00278892	14.61557666	11.29846827	25.06045587	13.7619876	16.9848536
ID1459	9.11	41.41	12.7753957	12.16116792	12.27332958	13.07562293	15.15672917	18.50570141	21.6857503	23.5537209	22.49641376	19.81637343	16.88079034	14.49102967	11.25101882	25.16743433	13.91641551	16.90600209
ID1460	9.11	41.51	12.89812034	12.25389988	12.28163161	13.05944397	15.26205453	18.82246401	21.98989489	23.62138682	22.51934953	19.89655592	16.95053641	14.58086657	11.47335348	24.97666595	13.50331247	17.01135037
ID1461	9.11	42.61	12.87758977	12.20400409	12.11620405	12.75773454	15.09545818	18.86195063	21.97804371	23.39089866	22.16370748	19.57779645	16.71026179	14.47959129	11.58395263	24.45363199	12.86967936	16.85110339
ID1462	9.11	42.71	12.82530593	12.1056661	11.99729458	12.6249695	14.98296682	18.7844145	21.99694079	23.39817289	22.06206031	19.5083564	16.64059289	14.43701635	11.53693457	24.40087066	12.86393609	16.78031309
ID1463	9.11	42.81	12.83705689	12.12680709	12.01220009	12.60942026	14.97123366	18.77657586	21.99849396	23.41839234	22.10297432	19.53671133	16.65031678	14.44573565	11.59958532	24.40509869	12.80551337	16.79049319
ID1464	9.11	44.31	12.97840963	12.31475643	12.14149175	12.70005496	15.32045403	19.19478001	22.17711416	23.18626406	21.80892782	19.27683171	16.61797726	14.48884125	11.599522	24.47937566	12.87985366	16.85049192
ID1465	9.11	44.41	12.93052742	12.27943116	12.12662135	12.68486514	15.2435331	19.10647614	22.091702	23.17394903	21.82402418	19.26269401	16.58337555	14.44824461	11.55504734	24.44804017	12.89299284	16.81295364
ID1466	9.21	37.21	14.70019463	13.68427115	13.45625975	14.15944846	16.20819721	19.78591142	22.98204354	24.50656214	23.525276	21.35404437	18.74214541	16.4349644	12.65236498	25.67208031	13.01971534	18.29494321
ID1467	9.21	37.31	14.72548806	13.70440683	13.46115345	14.15459108	16.194248	19.78247525	22.99208324	24.51643147	23.54614811	21.35964351	18.74009792	16.45249661	12.66973449	25.68998664	13.02025215	18.30243863
ID1468	9.21	37.41	14.66136212	13.67403573	13.44393637	14.13448441	16.18328093	19.77794898	23.01319535	24.53475325	23.5887428	21.32951298	18.64514458	16.36476041	12.63749936	25.70232224	13.06482288	18.27926316
ID1469	9.21	37.51	14.58964538	13.63483831	13.42231461	14.1075792	16.15277679	19.73763854	22.98797714	24.51549058	23.57044104	21.26029781	18.53270675	16.26544406	12.60628571	25.6960155	13.08972979	18.23142918
ID1470	9.21	37.61	14.52002039	13.59485427	13.39792637	14.0764562	16.11821031	19.68653019	22.94049693	24.48466313	23.53087193	21.18001363	18.41001978	16.16586857	12.55826087	25.66907037	13.1108095	18.17549431
ID1471	9.21	38.81	13.67019665	12.88116684	12.84589432	13.65203563	15.88912036	19.5934578	22.82629833	24.3929173	23.47411044	21.0357757	17.99888774	15.4849162	12.06831032	25.64215277	13.57384244	17.81206478
ID1472	9.21	38.91	13.68545199	12.88226561	12.83965884	13.64483675	15.89415222	19.61162717	22.83456898	24.40585871	23.50115256	21.06942561	18.02850759	15.50438153	12.07240039	25.66255539	13.590155	17.8251573
ID1473	9.21	39.01	13.68384251	12.8829341	12.83311014	13.63493033	15.89341419	19.61142876	22.80150936	24.3956261	23.51248711	21.08488357	18.04113129	15.49846949	12.08041799	25.66313441	13.58271641	17.82281391
ID1474	9.21	39.11	13.65312029	12.86366814	12.82875634	13.62340039	15.88230289	19.57396482	22.7057143	24.33561614	23.50455927	21.07526006	18.03805158	15.47879608	12.05916473	25.66596794	13.6068032	17.79693419
ID1475	9.21	39.21	13.61352661	12.84878226	12.82866225	13.6283785	15.89062167	19.58891798	22.74742227	24.3318428	23.45619598	20.99686148	17.95451245	15.40924393	12.03121735	25.61559197	13.58437462	17.77458068
ID1476	9.21	41.21	12.92744624	12.2505373	12.28605457	13.10309024	15.34393289	18.98624059	22.20790526	23.78259489	22.59461463	19.9909455	17.03186731	14.64860894	11.47786757	25.0299088	13.55204123	17.0961532
ID1477	9.21	41.31	12.84757183	12.20036216	12.28443473	13.09735656	15.24999427	18.80253319	22.06366057	23.74956788	22.54750365	19.91444821	16.95137444	14.56888755	11.33711516	25.0882937	13.75117855	17.02314125
ID1478	9.21	41.41	12.84196616	12.22055704	12.3100942	13.10720522	15.25639375	18.71789155	21.90280566	23.68130833	22.54402762	19.88511556	16.91018065	14.53412352	11.32446614	25.1187109	13.79424477	16.99263911
ID1479	9.21	42.71	12.89780309	12.21928607	12.1214638	12.7499015	15.10094913	18.8781371	22.01683294	23.41687221	22.14816771	19.54090122	16.6835455	14.48698511	11.60365027	24.47396789	12.87031762	16.85507045
ID1480	9.21	42.81	12.87706914	12.18571603	12.0753061	12.68790592	15.03802702	18.8239035	22.01471748	23.41686893	22.10810201	19.50175331	16.6328896	14.45585884	11.61842843	24.44830442	12.82987599	16.81817649
ID1481	9.21	44.31	12.98335218	12.31762327	12.1520736	12.73628696	15.35362691	19.2185898	22.21288636	23.2471651	21.8542392	19.29241935	16.61672064	14.49234109	11.59059729	24.49222095	12.90162366	16.87311037
ID1482	9.21	44.41	12.94694398	12.29572458	12.1453442	12.72546141	15.28684953	19.14387795	22.13825068	23.23450718	21.87231963	19.28113305	16.58464404	14.45630846	11.55877207	24.48077249	12.92200042	16.84261372
ID1483	9.31	37.21	14.65763566	13.66064842	13.44012346	14.13386137	16.17043673	19.75475328	22.96429356	24.505665	23.51899677	21.32278299	18.68914163	16.37938637	12.63545837	25.68565664	13.05019827	18.2664771
ID1484	9.31	37.31	14.69283503	13.68383087	13.44740761	14.13526663	16.16592087	19.75636922	22.9750914	24.51162345	23.53066074	21.33440463	18.70880736	16.41172024	12.65607178	25.69217294	13.03610116	18.27949484
ID1485	9.31	37.41	14.63746323	13.65672026	13.43090087	14.11555145	16.15723723	19.75309831	22.99779374	24.53055243	23.57613084	21.30676075	18.6188587	16.33046409	12.62273462	25.69935838	13.07662377	18.25929433
ID1486	9.31	37.51	14.56706506	13.61765354	13.40892621	14.09006187	16.13153171	19.71940603	22.97799404	24.51568076	23.5652442	21.2421068	18.50759659	16.23222568	12.58160029	25.69397972	13.11237942	18.21462437
ID1487	9.31	37.61	14.49091154	13.57363904	13.38309308	14.06037838	16.10046101	19.67376397	22.93455327	24.48712375	23.52963261	21.16554225	18.38622601	16.12822698	12.52892451	25.66816302	13.13923851	18.15946266
ID1488	9.31	38.81	13.64481925	12.86649061	12.83835693	13.64715266	15.88886212	19.59814138	22.8340151	24.40071716	23.4715263	21.0188745	17.98432809	15.46445411	12.0668386	25.64700525	13.58016664	17.80481152
ID1489	9.31	39.11	13.65489244	12.85759586	12.81897048	13.61697255	15.88918038	19.59636609	22.7499326	24.37005353	23.51392815	21.07392149	18.03244974	15.47699246	12.05422226	25.67507565	13.6208534	17.80427131
ID1490	9.31	39.21	13.61447668	12.84078889	12.81681787	13.61965933	15.8986292	19.61005008	22.77604866	24.36420674	23.47393148	21.00844408	17.96424375	15.41571484	12.02973229	25.6353432	13.60561091	17.7835843
ID1491	9.31	41.21	12.96007418	12.31137046	12.33574924	13.12617217	15.38847284	19.03222646	22.24418357	23.81858523	22.61863445	19.97968189	16.99933301	14.6413479	11.53985164	25.07145056	13.53159892	17.12131928
ID1492	9.31	41.31	12.89033904	12.25858719	12.3269173	13.11910745	15.30557026	18.87063769	22.11254721	23.79002839	22.56883701	19.92036682	16.93707193	14.57691166	11.39687402	25.1104041	13.71353007	17.05641016
ID1493	9.31	41.41	12.89593477	12.27526216	12.34169421	13.12276832	15.30932968	18.81434864	22.00391434	23.74557019	22.56405555	19.90548461	16.91446229	14.56399038	11.39840949	25.12155751	13.72314802	17.03806793
ID1494	9.31	41.51	12.96046725	12.32977228	12.34369103	13.09976182	15.34371047	18.93016487	22.10915324	23.73690344	22.54693283	19.8914604	16.92420548	14.60879186	11.54206909	25.03951721	13.49744812	17.06875125
ID1495	9.31	41.61	13.00389644	12.36782376	12.34279215	13.07608102	15.36049364	19.00892407	22.18331564	23.72236735	22.51829192	19.86424747	16.91804622	14.63455308	11.6416341	24.9644108	13.3227767	17.08340273
ID1496	9.31	42.71	12.95072901	12.28206342	12.18342773	12.81499855	15.17942312	18.95209954	22.08135408	23.46070717	22.17703822	19.53912793	16.70101041	14.5284661	11.63293092	24.53218364	12.89925272	16.90420377
ID1497	9.31	42.81	12.92331513	12.24445723	12.13860427	12.75590086	15.11421387	18.89707272	22.05880503	23.44575898	22.13942173	19.50398723	16.65536432	14.49382507	11.63306697	24.49725492	12.86418795	16.8642272
ID1498	9.31	42.91	12.92203189	12.24350983	12.14128437	12.74220143	15.08668094	18.88237887	22.03738096	23.43992961	22.14115971	19.48658095	16.63566985	14.48522864	11.63847385	24.48939595	12.85092211	16.85366975
ID1499	9.31	43.01	12.93033996	12.25487837	12.16182502	12.74916128	15.07714096	18.88939899	22.03172297	23.45279258	22.15780092	19.46973262	16.62033355	14.48470984	11.64775978	24.49185942	12.84409964	16.85665309
ID1500	9.31	44.21	13.00333018	12.33632544	12.17181607	12.77398596	15.39951316	19.2595132	22.27036081	23.30706958	21.89563442	19.31003983	16.62225837	14.50384378	11.56803224	24.51145613	12.9434239	16.90447423
ID1501	9.31	44.31	12.98060981	12.31734481	12.15988603	12.75815623	15.3629318	19.22080853	22.22498092	23.28411685	21.88861167	19.30127943	16.61105014	14.48842985	11.56919531	24.50013166	12.93093635	16.88318384
ID1502	9.41	37.21	14.63500071	13.64487512	13.43033508	14.11978972	16.14797471	19.73131379	22.94337924	24.49902942	23.49656735	21.30466119	18.67816392	16.35596315	12.62590698	25.68116352	13.05525654	18.24892112
ID1503	9.41	37.31	14.68926232	13.67872998	13.44310635	14.12513028	16.14436071	19.73019163	22.95073987	24.50067319	23.49804062	21.32218196	18.71834418	16.4093939	12.65920947	25.68112791	13.02191844	18.26751292
ID1504	9.41	37.41	14.63643007	13.65365534	13.42646507	14.10309293	16.138314	19.73319272	22.9881451	24.53146436	23.5685437	21.29884222	18.61675127	16.32285283	12.62303525	25.69154191	13.06850667	18.25147913
ID1505	9.41	37.51	14.56309801	13.61215317	13.40364021	14.07942685	16.1163079	19.70527037	22.97418353	24.52139175	23.56767	21.23563193	18.49996781	16.22056287	12.57048118	25.68758048	13.1170993	18.20827537
ID1506	9.41	39.11	13.65657886	12.84765583	12.80632655	13.60599749	15.89234793	19.61005994	22.77640989	24.3954665	23.52638659	21.07718569	18.03151615	15.47813174	12.04323283	25.68667697	13.64344413	17.80867193
ID1507	9.41	39.21	13.60397398	12.82904506	12.80491728	13.61382438	15.91213633	19.64186283	22.82808833	24.40324093	23.4797533	20.99888637	17.95108237	15.40319991	12.02062633	25.63887122	13.61824489	17.78916759
ID1508	9.41	41.11	13.01615065	12.37085108	12.37306671	13.15907935	15.47973446	19.17207341	22.38003226	23.90086665	22.68638689	20.0241867	17.0291222	14.68081033	11.64342095	25.11047124	13.46705029	17.18936339
ID1509	9.41	41.21	12.99069042	12.35209225	12.36498377	13.14183082	15.42596383	19.08294781	22.29964423	23.86458522	22.63375663	19.97103789	16.9849154	14.65184652	11.58842881	25.10242773	13.51399892	17.14702457
ID1510	9.41	41.31	12.913262	12.2894268	12.35474188	13.1340653	15.32740357	18.89309543	22.14357476	23.8365914	22.57679924	19.91821671	16.92282939	14.5823665	11.40402074	25.14489243	13.74087169	17.07436442
ID1511	9.41	41.41	12.94309599	12.32514885	12.37582034	13.14022648	15.34130391	18.83983251	22.02497884	23.79348416	22.58583997	19.92327472	16.91234232	14.58794247	11.44463069	25.15453401	13.70990332	17.06610755
ID1512	9.41	41.51	13.02599446	12.39358195	12.37668928	13.10934342	15.37372006	18.98273854	22.17926828	23.79101527	22.56161193	19.88695101	16.92365698	14.65338626	11.63651078	25.05865574	13.42214496	17.10482979
